Declared,Temperature,NH3,pH,LUX,PAR,Kelvin,In/Out,Do
13/07/2021 10:11,24.75,0.232,7.98,0,0,0,In,8.20
13/07/2021 10:11,24.75,0.232,7.98,0,0,0,In,8.50
13/07/2021 10:09,25,0.232,7.98,0,0,0,In,8.20
13/07/2021 10:09,24.875,0.232,7.98,0,0,0,In,8.50
13/07/2021 10:09,24.875,0.232,7.98,0,0,0,In,8.20
13/07/2021 10:09,25,0.232,7.98,0,0,0,In,8.30
13/07/2021 10:09,24.875,0.232,7.98,0,0,0,In,8.30
13/07/2021 10:09,25,0.232,7.98,0,0,0,In,8.20
13/07/2021 10:09,24.875,0.233,7.98,0,0,0,In,8.30
13/07/2021 10:09,24.875,0.233,7.98,0,0,0,In,8.50
13/07/2021 10:09,25,0.233,7.98,0,0,0,In,8.40
13/07/2021 10:08,24.875,0.233,7.98,0,0,0,In,8.20
13/07/2021 10:08,24.875,0.233,7.98,0,0,0,In,8.40
13/07/2021 10:08,24.875,0.232,7.98,0,0,0,In,8.50
13/07/2021 10:08,25.125,0.232,7.98,0,0,0,In,8.20
13/07/2021 10:08,24.75,0.232,7.98,0,0,0,In,8.40
13/07/2021 10:08,24.875,0.232,7.98,0,0,0,In,8.40
13/07/2021 10:08,24.875,0.232,7.98,0,0,0,In,8.30
13/07/2021 10:08,24.875,0.232,7.98,0,0,0,In,8.20
13/07/2021 10:08,24.75,0.232,7.98,0,0,0,In,8.40
13/07/2021 10:07,24.75,0.233,7.98,0,0,0,In,8.20
13/07/2021 10:07,24.75,0.233,7.98,0,0,0,In,8.30
13/07/2021 10:07,24.875,0.232,7.98,0,0,0,In,8.40
13/07/2021 10:07,24.875,0.233,7.98,0,0,0,In,8.50
13/07/2021 10:07,24.875,0.233,7.98,0,0,0,In,8.20
13/07/2021 10:07,24.75,0.233,7.98,0,0,0,In,8.20
13/07/2021 10:07,24.875,0.232,7.98,0,0,0,In,8.50
13/07/2021 10:07,24.625,0.233,7.98,0,0,0,In,8.30
13/07/2021 10:07,24.75,0.232,7.98,0,0,0,In,8.20
13/07/2021 10:07,24.75,0.232,7.98,0,0,0,In,8.40
13/07/2021 10:06,24.75,0.232,7.98,0,0,0,In,8.40
13/07/2021 10:06,24.75,0.232,7.98,0,0,0,In,8.20
13/07/2021 10:06,24.625,0.232,7.98,0,0,0,In,8.30
13/07/2021 10:06,24.75,0.232,7.98,0,0,0,In,8.30
13/07/2021 10:06,24.75,0.232,7.98,0,0,0,In,8.20
13/07/2021 10:06,24.625,0.232,7.98,0,0,0,In,8.30
13/07/2021 10:06,24.75,0.233,7.98,0,0,0,In,8.40
13/07/2021 10:06,24.75,0.233,7.98,0,0,0,In,8.30
13/07/2021 10:06,24.625,0.233,7.98,0,0,0,In,8.40
13/07/2021 10:06,24.625,0.232,7.98,0,0,0,In,8.30
13/07/2021 10:05,24.625,0.233,7.98,0,0,0,In,8.20
13/07/2021 10:05,24.75,0.232,7.98,0,0,0,In,8.40
13/07/2021 10:05,24.625,0.232,7.98,0,0,0,In,8.30
13/07/2021 10:05,24.625,0.232,7.98,0,0,0,In,8.20
13/07/2021 10:05,24.5,0.232,7.98,0,0,0,In,8.40
13/07/2021 10:03,24.75,0.232,7.98,0,0,0,In,8.20
13/07/2021 10:03,24.625,0.232,7.98,0,0,0,In,8.20
13/07/2021 10:02,24.625,0.231,7.98,0,0,0,In,8.30
13/07/2021 10:02,24.625,0.232,7.98,0,0,0,In,8.30
13/07/2021 10:02,24.625,0.232,7.98,0,0,0,In,8.30
13/07/2021 10:02,24.625,0.232,7.98,0,0,0,In,8.40
13/07/2021 10:00,24.625,0.232,7.98,0,0,0,In,8.30
13/07/2021 09:57,24.625,0.232,7.98,0,0,0,In,8.40
13/07/2021 09:57,24.75,0.233,7.98,0,0,0,In,8.50
13/07/2021 09:57,24.75,0.233,7.98,0,0,0,In,8.40
13/07/2021 09:57,24.625,0.233,7.98,0,0,0,In,8.50
13/07/2021 09:57,24.75,0.233,7.98,0,0,0,In,8.40
13/07/2021 09:56,24.625,0.233,7.98,0,0,0,In,8.50
13/07/2021 09:56,24.625,0.232,7.98,0,0,0,In,8.30
13/07/2021 09:56,24.625,0.232,7.98,0,0,0,In,8.20
13/07/2021 09:56,24.625,0.232,7.98,0,0,0,In,8.40
13/07/2021 09:56,24.625,0.232,7.98,0,0,0,In,8.50
13/07/2021 09:56,24.625,0.232,7.98,0,0,0,In,8.20
13/07/2021 09:56,24.625,0.232,7.98,0,0,0,In,8.20
13/07/2021 09:56,24.625,0.231,7.98,0,0,0,In,8.20
13/07/2021 09:56,24.5,0.232,7.98,0,0,0,In,8.50
13/07/2021 09:52,24.625,0.232,7.98,0,0,0,In,8.20
13/07/2021 09:51,24.75,0.233,7.98,0,0,0,In,8.20
13/07/2021 09:51,24.625,0.233,7.98,0,0,0,In,8.30
13/07/2021 09:51,24.75,0.233,7.98,0,0,0,In,8.20
13/07/2021 09:51,24.75,0.232,7.98,0,0,0,In,8.30
13/07/2021 09:51,24.625,0.232,7.98,0,0,0,In,8.40
13/07/2021 09:51,24.625,0.231,7.98,0,0,0,In,8.40
13/07/2021 09:51,24.625,0.231,7.98,0,0,0,In,8.50
13/07/2021 09:51,24.625,0.231,7.98,0,0,0,In,8.30
13/07/2021 09:46,24.75,0.232,7.98,0,0,0,In,8.20
13/07/2021 09:46,24.875,0.232,7.98,0,0,0,In,8.20
13/07/2021 09:46,24.625,0.232,7.98,0,0,0,In,8.40
13/07/2021 09:46,24.875,0.232,7.98,0,0,0,In,8.20
13/07/2021 09:46,24.75,0.233,7.98,0,0,0,In,8.30
13/07/2021 09:46,24.75,0.233,7.98,0,0,0,In,8.50
13/07/2021 09:46,24.75,0.233,7.98,0,0,0,In,8.30
13/07/2021 09:45,24.625,0.233,7.98,0,0,0,In,8.40
13/07/2021 09:45,24.625,0.233,7.98,0,0,0,In,8.20
13/07/2021 09:45,24.625,0.232,7.98,0,0,0,In,8.40
13/07/2021 09:45,24.625,0.232,7.98,0,0,0,In,8.40
13/07/2021 09:45,24.625,0.232,7.98,0,0,0,In,8.30
13/07/2021 09:45,24.75,0.232,7.98,0,0,0,In,8.40
13/07/2021 09:45,24.625,0.232,7.98,0,0,0,In,8.40
13/07/2021 09:45,24.625,0.231,7.98,0,0,0,In,8.40
13/07/2021 09:45,24.625,0.231,7.98,0,0,0,In,8.50
13/07/2021 09:44,24.625,0.231,7.98,0,0,0,In,8.30
13/07/2021 09:44,24.625,0.231,7.98,0,0,0,In,8.40
13/07/2021 09:40,24.625,0.231,7.98,0,0,0,In,8.20
13/07/2021 09:38,24.625,0.232,7.98,0,0,0,In,8.30
13/07/2021 09:38,24.75,0.232,7.98,0,0,0,In,8.40
13/07/2021 09:37,24.625,0.232,7.98,0,0,0,In,8.30
13/07/2021 09:37,24.75,0.232,7.98,0,0,0,In,8.30
13/07/2021 09:37,24.625,0.232,7.98,0,0,0,In,8.40
13/07/2021 09:37,24.625,0.232,7.98,0,0,0,In,8.40
13/07/2021 09:37,24.625,0.231,7.98,0,0,0,In,8.40
13/07/2021 09:36,24.75,0.232,7.98,0,0,0,In,8.40
13/07/2021 09:33,24.625,0.233,7.98,0,0,0,In,8.30
13/07/2021 09:33,24.625,0.233,7.98,0,0,0,In,8.20
13/07/2021 09:33,24.75,0.233,7.98,0,0,0,In,8.20
13/07/2021 09:33,24.625,0.233,7.98,0,0,0,In,8.40
13/07/2021 09:33,24.75,0.232,7.98,0,0,0,In,8.40
13/07/2021 09:32,24.625,0.233,7.98,0,0,0,In,8.30
13/07/2021 09:32,24.625,0.232,7.98,0,0,0,In,8.30
13/07/2021 09:32,24.75,0.232,7.98,0,0,0,In,8.40
13/07/2021 09:32,24.625,0.233,7.98,0,0,0,In,8.50
13/07/2021 09:32,24.625,0.232,7.98,0,0,0,In,8.30
13/07/2021 09:31,24.625,0.232,7.98,0,0,0,In,8.20
13/07/2021 09:31,24.625,0.232,7.98,0,0,0,In,8.50
13/07/2021 09:31,24.625,0.232,7.98,0,0,0,In,8.50
13/07/2021 09:31,24.75,0.232,7.98,0,0,0,In,8.20
13/07/2021 09:31,24.5,0.232,7.98,0,0,0,In,8.20
13/07/2021 09:31,24.625,0.233,7.98,0,0,0,In,8.40
13/07/2021 09:31,24.625,0.233,7.98,0,0,0,In,8.40
13/07/2021 09:31,24.625,0.233,7.98,0,0,0,In,8.30
13/07/2021 09:26,24.625,0.232,7.98,0,0,0,In,8.20
13/07/2021 09:21,24.75,0.233,7.98,0,0,0,In,8.40
13/07/2021 09:21,24.625,0.233,7.98,0,0,0,In,8.50
13/07/2021 09:21,24.625,0.233,7.98,0,0,0,In,8.50
13/07/2021 09:21,24.625,0.232,7.98,0,0,0,In,8.30
13/07/2021 09:20,24.75,0.232,7.98,0,0,0,In,8.50
13/07/2021 09:20,24.625,0.233,7.98,0,0,0,In,8.30
13/07/2021 09:19,24.625,0.232,7.98,0,0,0,In,8.50
13/07/2021 09:19,24.625,0.232,7.98,0,0,0,In,8.50
13/07/2021 09:19,24.625,0.232,7.98,0,0,0,In,8.40
13/07/2021 09:19,24.625,0.232,7.98,0,0,0,In,8.50
13/07/2021 09:19,24.625,0.233,7.98,0,0,0,In,8.20
13/07/2021 09:19,24.75,0.233,7.98,0,0,0,In,8.30
13/07/2021 09:18,24.75,0.233,7.98,0,0,0,In,8.30
13/07/2021 09:18,24.625,0.233,7.98,0,0,0,In,8.50
13/07/2021 09:17,24.75,0.233,7.98,0,0,0,In,8.30
13/07/2021 09:17,24.75,0.233,7.98,0,0,0,In,8.50
13/07/2021 09:17,24.625,0.233,7.98,0,0,0,In,8.30
13/07/2021 09:17,24.625,0.233,7.98,0,0,0,In,8.20
13/07/2021 09:17,24.625,0.233,7.98,0,0,0,In,8.40
13/07/2021 09:17,24.75,0.233,7.98,0,0,0,In,8.30
13/07/2021 09:16,24.75,0.232,7.98,0,0,0,In,8.40
13/07/2021 09:16,24.75,0.232,7.99,0,0,0,In,8.20
13/07/2021 09:16,24.75,0.232,7.98,0,0,0,In,8.20
13/07/2021 09:16,24.625,0.232,7.98,0,0,0,In,8.30
13/07/2021 09:16,24.75,0.232,7.98,0,0,0,In,8.40
13/07/2021 09:16,24.625,0.233,7.98,0,0,0,In,8.20
13/07/2021 09:16,24.75,0.233,7.99,0,0,0,In,8.40
13/07/2021 09:14,24.875,0.233,7.99,0,0,0,In,8.20
13/07/2021 09:14,24.875,0.233,7.99,0,0,0,In,8.50
13/07/2021 09:13,25,0.234,7.99,0,0,0,In,8.40
13/07/2021 09:13,24.875,0.234,7.99,0,0,0,In,8.50
13/07/2021 09:13,24.75,0.233,7.99,0,0,0,In,8.50
13/07/2021 09:13,24.875,0.233,7.99,0,0,0,In,8.20
13/07/2021 09:13,24.75,0.233,7.99,0,0,0,In,8.50
13/07/2021 09:13,24.75,0.232,7.99,0,0,0,In,8.20
13/07/2021 09:13,24.75,0.232,7.99,0,0,0,In,8.40
13/07/2021 09:13,24.875,0.232,7.99,0,0,0,In,8.40
13/07/2021 09:13,24.75,0.232,7.99,0,0,0,In,8.40
13/07/2021 09:12,24.75,0.233,7.99,0,0,0,In,8.20
13/07/2021 09:12,24.75,0.233,7.99,0,0,0,In,8.20
13/07/2021 09:12,24.75,0.233,7.99,0,0,0,In,8.50
13/07/2021 09:12,24.75,0.233,7.99,0,0,0,In,8.20
13/07/2021 09:12,24.75,0.233,7.99,0,0,0,In,8.30
13/07/2021 09:12,24.75,0.233,7.98,0,0,0,In,8.30
13/07/2021 09:12,24.625,0.233,7.99,0,0,0,In,8.50
13/07/2021 09:12,24.75,0.233,7.99,0,0,0,In,8.30
13/07/2021 09:11,24.625,0.233,7.99,0,0,0,In,8.20
13/07/2021 09:11,24.625,0.232,7.99,0,0,0,In,8.30
13/07/2021 09:11,24.75,0.232,7.99,0,0,0,In,8.20
13/07/2021 09:11,24.75,0.232,7.99,0,0,0,In,8.20
13/07/2021 09:11,24.75,0.232,7.99,0,0,0,In,8.50
13/07/2021 09:11,24.625,0.232,7.99,0,0,0,In,8.30
13/07/2021 09:11,24.625,0.232,7.99,0,0,0,In,8.50
13/07/2021 09:11,24.625,0.233,7.99,0,0,0,In,8.50
13/07/2021 09:08,24.625,0.233,7.98,0,0,0,In,8.40
13/07/2021 09:07,24.625,0.233,7.99,0,0,0,In,8.50
13/07/2021 09:06,24.75,0.232,7.99,0,0,0,In,8.30
13/07/2021 09:05,24.625,0.233,7.99,0,0,0,In,8.50
13/07/2021 09:04,24.625,0.233,7.99,0,0,0,In,8.20
13/07/2021 09:04,24.75,0.233,7.99,0,0,0,In,8.30
13/07/2021 09:04,24.75,0.233,7.99,0,0,0,In,8.50
13/07/2021 09:04,24.625,0.233,7.99,0,0,0,In,8.30
13/07/2021 09:04,24.625,0.232,7.99,0,0,0,In,8.50
13/07/2021 09:04,24.625,0.233,7.99,0,0,0,In,8.30
13/07/2021 09:03,24.625,0.232,7.99,0,0,0,In,8.50
13/07/2021 09:03,24.625,0.233,7.99,0,0,0,In,8.20
13/07/2021 09:03,24.75,0.233,7.99,0,0,0,In,8.50
13/07/2021 09:03,24.625,0.232,7.99,0,0,0,In,8.40
13/07/2021 09:02,24.75,0.233,7.99,0,0,0,In,8.50
13/07/2021 09:02,24.5,0.233,7.99,0,0,0,In,8.40
13/07/2021 09:01,24.625,0.233,7.99,0,0,0,In,8.20
13/07/2021 09:01,24.625,0.233,7.99,0,0,0,In,8.40
13/07/2021 09:01,24.625,0.233,7.99,0,0,0,In,8.20
13/07/2021 09:00,24.625,0.232,7.99,0,0,0,In,8.30
13/07/2021 09:00,24.625,0.237,7.99,0,0,0,In,8.50
13/07/2021 09:00,24.625,0.232,7.99,0,0,0,In,8.20
13/07/2021 09:00,24.5,0.232,7.99,0,0,0,In,8.30
13/07/2021 09:00,24.625,0.232,7.99,0,0,0,In,8.20
13/07/2021 08:56,24.625,0.233,7.99,0,0,0,In,8.30
13/07/2021 08:55,24.5,0.233,7.99,0,0,0,In,8.30
13/07/2021 08:54,24.5,0.233,7.99,0,0,0,In,8.40
13/07/2021 08:51,24.5,0.232,7.99,0,0,0,In,8.30
13/07/2021 08:51,24.375,0.232,7.99,0,0,0,In,8.30
13/07/2021 08:47,24.5,0.233,7.99,0,0,0,In,8.40
13/07/2021 08:45,24.5,0.232,7.99,0,0,0,In,8.40
13/07/2021 08:43,24.5,0.232,7.99,0,0,0,In,8.40
13/07/2021 08:36,24.5,0.233,7.99,0,0,0,In,8.50
13/07/2021 08:16,24.5,0.232,7.99,0,0,0,In,8.20
13/07/2021 08:12,24.5,0.232,7.99,0,0,0,In,8.50
13/07/2021 08:10,24.5,0.232,7.99,0,0,0,In,8.50
13/07/2021 08:06,24.375,0.232,7.99,0,0,0,In,8.20
13/07/2021 07:58,24.5,0.233,7.99,0,0,0,In,8.30
13/07/2021 07:57,24.5,0.231,7.99,0,0,0,In,8.30
13/07/2021 07:54,24.5,0.231,7.99,0,0,0,In,8.50
13/07/2021 07:52,24.5,0.232,7.99,0,0,0,In,8.20
13/07/2021 07:44,24.5,0.231,7.99,0,0,0,In,8.40
13/07/2021 07:41,24.375,0.232,7.99,0,0,0,In,8.30
13/07/2021 07:36,24.5,0.232,7.99,0,0,0,In,8.50
13/07/2021 07:33,24.5,0.231,7.99,0,0,0,In,8.20
13/07/2021 07:33,24.5,0.232,7.99,0,0,0,In,8.30
13/07/2021 07:29,24.5,0.232,7.99,0,0,0,In,8.30
13/07/2021 07:26,24.5,0.231,7.99,0,0,0,In,8.20
13/07/2021 07:24,24.375,0.23,7.99,0,0,0,In,8.40
13/07/2021 07:18,24.5,0.231,7.99,0,0,0,In,8.40
13/07/2021 07:16,24.5,0.231,7.99,0,0,0,In,8.40
13/07/2021 07:15,24.5,0.232,7.99,0,0,0,In,8.50
13/07/2021 07:12,24.5,0.231,7.99,0,0,0,In,8.30
13/07/2021 07:11,24.5,0.232,7.99,0,0,0,In,8.40
13/07/2021 07:10,24.5,0.232,7.99,0,0,0,In,8.20
13/07/2021 07:09,24.5,0.232,7.99,0,0,0,In,8.50
13/07/2021 07:09,24.5,0.231,7.99,0,0,0,In,8.40
13/07/2021 07:08,24.5,0.231,7.99,0,0,0,In,8.30
13/07/2021 07:08,24.5,0.232,7.99,0,0,0,In,8.50
13/07/2021 07:06,24.625,0.231,7.99,0,0,0,In,8.40
13/07/2021 07:06,24.625,0.231,7.99,0,0,0,In,8.30
13/07/2021 07:05,24.5,0.231,7.99,0,0,0,In,8.20
13/07/2021 07:05,24.5,0.231,7.99,0,0,0,In,8.40
13/07/2021 07:02,24.5,0.231,7.99,0,0,0,In,8.30
13/07/2021 07:02,24.5,0.231,7.99,0,0,0,In,8.20
13/07/2021 06:56,24.625,0.232,7.99,0,0,0,In,8.20
13/07/2021 06:56,24.5,0.231,7.99,0,0,0,In,8.30
13/07/2021 06:54,24.5,0.231,7.99,0,0,0,In,8.30
13/07/2021 06:53,24.5,0.231,7.99,0,0,0,In,8.40
13/07/2021 06:52,24.5,0.231,7.99,0,0,0,In,8.50
13/07/2021 06:51,24.5,0.232,7.99,0,0,0,In,8.50
13/07/2021 06:50,24.5,0.232,7.99,0,0,0,In,8.40
13/07/2021 06:49,24.5,0.231,7.99,0,0,0,In,8.50
13/07/2021 06:48,24.5,0.231,7.99,0,0,0,In,8.20
13/07/2021 06:46,24.5,0.231,7.99,0,0,0,In,8.30
13/07/2021 06:46,24.5,0.231,8,0,0,0,In,8.50
13/07/2021 06:46,24.5,0.232,8,0,0,0,In,8.30
13/07/2021 06:45,24.5,0.231,7.99,0,0,0,In,8.40
13/07/2021 06:42,24.375,0.231,7.99,0,0,0,In,8.50
13/07/2021 06:41,24.625,0.231,8,0,0,0,In,8.30
13/07/2021 06:40,24.5,0.231,8,0,0,0,In,8.40
13/07/2021 06:40,24.625,0.231,8,0,0,0,In,8.30
13/07/2021 06:39,24.625,0.231,8,0,0,0,In,8.30
13/07/2021 06:39,24.625,0.232,8,0,0,0,In,8.50
13/07/2021 06:39,24.5,0.231,8,0,0,0,In,8.40
13/07/2021 06:38,24.5,0.232,8,0,0,0,In,8.40
13/07/2021 06:38,24.5,0.232,8,0,0,0,In,8.40
13/07/2021 06:38,24.625,0.232,8,0,0,0,In,8.30
13/07/2021 06:38,24.5,0.23,8,0,0,0,In,8.40
13/07/2021 06:37,24.5,0.231,8,0,0,0,In,8.40
13/07/2021 06:36,24.375,0.23,8,0,0,0,In,8.50
13/07/2021 06:26,24.375,0.231,8,0,0,0,In,8.30
13/07/2021 06:12,24.5,0.23,8,0,0,0,In,8.40
13/07/2021 06:08,24.5,0.231,8,0,0,0,In,8.30
13/07/2021 06:06,24.5,0.231,8,0,0,0,In,8.50
13/07/2021 06:06,24.375,0.231,8,0,0,0,In,8.40
13/07/2021 06:04,24.375,0.231,8,0,0,0,In,8.40
13/07/2021 06:00,24.5,0.231,8,0,0,0,In,8.40
13/07/2021 05:46,24.5,0.23,8,0,0,0,In,8.40
13/07/2021 05:36,24.5,0.23,8,0,0,0,In,8.20
13/07/2021 05:26,24.375,0.231,8.01,0,0,0,In,8.40
13/07/2021 05:16,24.375,0.23,8.01,0,0,0,In,8.20
13/07/2021 05:06,24.5,0.229,8.01,0,0,0,In,8.40
13/07/2021 04:53,24.5,0.23,8.01,0,0,0,In,8.30
13/07/2021 04:44,24.5,0.23,8.01,0,0,0,In,8.30
13/07/2021 04:36,24.375,0.23,8.01,0,0,0,In,8.40
13/07/2021 04:16,24.375,0.23,8.01,0,0,0,In,8.30
13/07/2021 04:06,24.5,0.23,8.01,0,0,0,In,8.30
13/07/2021 04:01,24.625,0.229,8.01,0,0,0,In,8.50
13/07/2021 03:57,24.5,0.228,8.01,0,0,0,In,8.30
13/07/2021 03:56,24.5,0.229,8.01,0,0,0,In,8.30
13/07/2021 03:55,24.5,0.229,8.01,0,0,0,In,8.50
13/07/2021 03:50,24.625,0.229,8.01,0,0,0,In,8.30
13/07/2021 03:50,24.625,0.229,8.01,0,0,0,In,8.20
13/07/2021 03:50,24.75,0.23,8.01,0,0,0,In,8.50
13/07/2021 03:49,24.625,0.23,8.01,0,0,0,In,8.30
13/07/2021 03:49,24.625,0.229,8.01,0,0,0,In,8.40
13/07/2021 03:49,24.625,0.229,8.01,0,0,0,In,8.40
13/07/2021 03:48,24.625,0.228,8.01,0,0,0,In,8.20
13/07/2021 03:48,24.625,0.228,8.01,0,0,0,In,8.50
13/07/2021 03:48,24.625,0.229,8.02,0,0,0,In,8.20
13/07/2021 03:48,24.5,0.228,8.01,0,0,0,In,8.50
13/07/2021 03:48,24.5,0.229,8.01,0,0,0,In,8.50
13/07/2021 03:46,24.625,0.229,8.02,0,0,0,In,8.40
13/07/2021 03:46,24.625,0.229,8.02,0,0,0,In,8.40
13/07/2021 03:45,24.625,0.229,8.02,0,0,0,In,8.20
13/07/2021 03:45,24.625,0.23,8.02,0,0,0,In,8.50
13/07/2021 03:45,24.625,0.229,8.02,0,0,0,In,8.40
13/07/2021 03:45,24.625,0.229,8.02,0,0,0,In,8.30
13/07/2021 03:45,24.625,0.228,8.02,0,0,0,In,8.50
13/07/2021 03:43,24.75,0.229,8.02,0,0,0,In,8.20
13/07/2021 03:43,24.75,0.229,8.02,0,0,0,In,8.40
13/07/2021 03:42,24.75,0.229,8.02,0,0,0,In,8.30
13/07/2021 03:42,24.75,0.229,8.02,0,0,0,In,8.30
13/07/2021 03:42,24.75,0.229,8.02,0,0,0,In,8.30
13/07/2021 03:42,24.875,0.228,8.02,0,0,0,In,8.40
13/07/2021 03:42,24.625,0.229,8.02,0,0,0,In,8.40
13/07/2021 03:42,24.625,0.229,8.02,0,0,0,In,8.40
13/07/2021 03:42,24.625,0.229,8.02,0,0,0,In,8.40
13/07/2021 03:42,24.625,0.229,8.02,0,0,0,In,8.20
13/07/2021 03:42,24.625,0.229,8.02,0,0,0,In,8.40
13/07/2021 03:41,24.625,0.23,8.02,0,0,0,In,8.30
13/07/2021 03:41,24.875,0.229,8.02,0,0,0,In,8.30
13/07/2021 03:41,24.625,0.229,8.02,0,0,0,In,8.40
13/07/2021 03:41,24.75,0.229,8.02,0,0,0,In,8.40
13/07/2021 03:41,24.75,0.229,8.02,0,0,0,In,8.50
13/07/2021 03:41,24.625,0.229,8.02,0,0,0,In,8.40
13/07/2021 03:41,24.625,0.229,8.02,0,0,0,In,8.40
13/07/2021 03:41,24.625,0.229,8.02,0,0,0,In,8.50
13/07/2021 03:41,24.625,0.229,8.02,0,0,0,In,8.50
13/07/2021 03:41,24.625,0.229,8.02,0,0,0,In,8.50
13/07/2021 03:40,24.625,0.229,8.02,0,0,0,In,8.30
13/07/2021 03:40,24.625,0.229,8.02,0,0,0,In,8.20
13/07/2021 03:39,24.625,0.229,8.02,0,0,0,In,8.20
13/07/2021 03:39,24.625,0.229,8.02,0,0,0,In,8.20
13/07/2021 03:39,24.625,0.229,8.02,0,0,0,In,8.20
13/07/2021 03:39,24.625,0.23,8.02,0,0,0,In,8.30
13/07/2021 03:39,24.5,0.229,8.02,0,0,0,In,8.40
13/07/2021 03:39,24.625,0.229,8.02,0,0,0,In,8.20
13/07/2021 03:36,24.625,0.229,8.02,0,0,0,In,8.20
13/07/2021 03:36,24.75,0.229,8.02,0,0,0,In,8.20
13/07/2021 03:36,24.625,0.229,8.02,0,0,0,In,8.50
13/07/2021 03:36,24.625,0.23,8.02,0,0,0,In,8.30
13/07/2021 03:36,24.75,0.23,8.02,0,0,0,In,8.40
13/07/2021 03:36,24.75,0.23,8.02,0,0,0,In,8.40
13/07/2021 03:35,24.625,0.23,8.02,0,0,0,In,8.50
13/07/2021 03:35,24.625,0.23,8.02,0,0,0,In,8.40
13/07/2021 03:35,24.5,0.229,8.02,0,0,0,In,8.20
13/07/2021 03:35,24.625,0.229,8.02,0,0,0,In,8.20
13/07/2021 03:35,24.625,0.229,8.02,0,0,0,In,8.20
13/07/2021 03:35,24.5,0.229,8.02,0,0,0,In,8.20
13/07/2021 03:32,24.625,0.229,8.02,0,0,0,In,8.40
13/07/2021 03:32,24.625,0.229,8.02,0,0,0,In,8.50
13/07/2021 03:32,24.5,0.229,8.02,0,0,0,In,8.40
13/07/2021 03:31,24.625,0.229,8.02,0,0,0,In,8.50
13/07/2021 03:31,24.75,0.228,8.02,0,0,0,In,8.50
13/07/2021 03:29,24.625,0.228,8.02,0,0,0,In,8.40
13/07/2021 03:29,24.625,0.229,8.02,0,0,0,In,8.30
13/07/2021 03:29,24.625,0.229,8.02,0,0,0,In,8.20
13/07/2021 03:29,24.625,0.229,8.02,0,0,0,In,8.50
13/07/2021 03:29,24.625,0.229,8.02,0,0,0,In,8.20
13/07/2021 03:29,24.625,0.229,8.02,0,0,0,In,8.20
13/07/2021 03:28,24.75,0.229,8.02,0,0,0,In,8.50
13/07/2021 03:28,24.625,0.229,8.02,0,0,0,In,8.40
13/07/2021 03:28,24.625,0.229,8.02,0,0,0,In,8.40
13/07/2021 03:28,24.625,0.229,8.02,0,0,0,In,8.40
13/07/2021 03:28,24.625,0.229,8.02,0,0,0,In,8.50
13/07/2021 03:28,24.625,0.229,8.02,0,0,0,In,8.20
13/07/2021 03:28,24.75,0.229,8.02,0,0,0,In,8.50
13/07/2021 03:28,24.625,0.229,8.02,0,0,0,In,8.30
13/07/2021 03:27,24.5,0.229,8.02,0,0,0,In,8.50
13/07/2021 03:27,24.625,0.229,8.02,0,0,0,In,8.50
13/07/2021 03:27,24.625,0.229,8.02,0,0,0,In,8.40
13/07/2021 03:27,24.625,0.229,8.02,0,0,0,In,8.40
13/07/2021 03:26,24.625,0.229,8.02,0,0,0,In,8.30
13/07/2021 03:26,24.5,0.228,8.02,0,0,0,In,8.50
13/07/2021 03:26,24.5,0.228,8.02,0,0,0,In,8.30
13/07/2021 03:21,24.75,0.229,8.02,0,0,0,In,8.30
13/07/2021 03:21,24.625,0.229,8.02,0,0,0,In,8.40
13/07/2021 03:19,24.75,0.229,8.02,0,0,0,In,8.30
13/07/2021 03:18,24.75,0.229,8.02,0,0,0,In,8.50
13/07/2021 03:18,24.75,0.229,8.02,0,0,0,In,8.50
13/07/2021 03:18,24.875,0.229,8.02,0,0,0,In,8.20
13/07/2021 03:18,24.75,0.229,8.02,0,0,0,In,8.40
13/07/2021 03:18,24.875,0.229,8.02,0,0,0,In,8.30
13/07/2021 03:18,24.75,0.229,8.02,0,0,0,In,8.40
13/07/2021 03:18,24.75,0.228,8.02,0,0,0,In,8.50
13/07/2021 03:18,24.625,0.228,8.02,0,0,0,In,8.50
13/07/2021 03:18,24.625,0.228,8.02,0,0,0,In,8.20
13/07/2021 03:17,24.75,0.229,8.02,0,0,0,In,8.50
13/07/2021 03:17,24.75,0.229,8.02,0,0,0,In,8.50
13/07/2021 03:17,24.75,0.229,8.02,0,0,0,In,8.20
13/07/2021 03:17,24.75,0.229,8.02,0,0,0,In,8.30
13/07/2021 03:17,24.625,0.229,8.02,0,0,0,In,8.20
13/07/2021 03:17,24.75,0.229,8.02,0,0,0,In,8.50
13/07/2021 03:17,24.75,0.23,8.02,0,0,0,In,8.40
13/07/2021 03:17,24.625,0.229,8.02,0,0,0,In,8.40
13/07/2021 03:16,24.625,0.229,8.02,0,0,0,In,8.40
13/07/2021 03:16,24.625,0.228,8.02,0,0,0,In,8.20
13/07/2021 03:16,24.75,0.228,8.02,0,0,0,In,8.40
13/07/2021 03:16,24.75,0.229,8.02,0,0,0,In,8.40
13/07/2021 03:15,24.625,0.229,8.02,0,0,0,In,8.20
13/07/2021 03:15,24.75,0.23,8.02,0,0,0,In,8.20
13/07/2021 03:15,24.625,0.229,8.02,0,0,0,In,8.20
13/07/2021 03:14,24.625,0.229,8.02,0,0,0,In,8.50
